0,1561.39,474.614
50,1265.21,268.308
101,1149.15,158.682
151,1102.42,102.498
202,1084.64,81.3222
253,1073.48,67.9876
309,1066.18,59.8707
359,1059.65,51.5962
410,1056.13,47.5356
465,1051,42.6747
521,1048.23,39.7481
571,1044.76,35.5772
622,1042.75,33.3675
673,1040.77,31.0715
723,1038.95,29.1829
774,1037.38,26.558
825,1036.46,25.1437
875,1035.37,23.6721
926,1034.46,22.4278
977,1033.9,22.2645
1027,1033.07,20.8387
1078,1031.89,18.8484
1128,1030.91,17.4602
1179,1030.14,16.1787
1230,1029.51,14.6858
1281,1029.1,14.0616
1331,1028.71,13.3281
1382,1028.42,12.5478
1432,1028.01,11.8529
1483,1027.71,10.8904
1534,1027.49,10.6159
1584,1027.26,10.1651
1635,1026.99,9.01285
1686,1026.79,8.53882
1736,1026.61,7.87091
1787,1026.5,7.63052
1837,1026.35,6.99379
1888,1026.27,6.59854
1939,1026.2,6.31388
1989,1026.1,5.87774
2040,1026.04,5.62783
2091,1025.96,5.21959
2141,1025.89,4.96712
2192,1025.84,4.59985
2243,1025.8,4.42588
2293,1025.77,4.16716
2344,1025.73,4.01761
2395,1025.7,3.78041
2445,1025.66,3.52605
2496,1025.64,3.37819
2547,1025.62,3.18574
2597,1025.59,2.99142
2648,1025.58,2.99095
2699,1025.56,2.71871
2750,1025.54,2.5757
2800,1025.52,2.39659
2851,1025.51,2.38885
2901,1025.5,2.23426
2952,1025.49,2.07763
3003,1025.48,1.9757
3053,1025.47,1.86186
3104,1025.46,1.74429
3155,1025.46,1.66131
3205,1025.45,1.55525
3256,1025.44,1.46324
3307,1025.44,1.34387
3357,1025.44,1.29273
3408,1025.43,1.24383
3459,1025.43,1.1695
3509,1025.42,1.11105
3560,1025.42,1.01272
3611,1025.42,0.963129
3661,1025.42,0.879335
3712,1025.41,0.84346
3763,1025.41,0.78585
3813,1025.41,0.739047
3864,1025.41,0.686937
3915,1025.41,0.66047
3965,1025.41,0.62863
4022,1025.41,0.602804
4073,1025.41,0.568909
4123,1025.4,0.549293
4174,1025.4,0.509264
4224,1025.4,0.471418
4280,1025.4,0.456665
4330,1025.4,0.425061
4381,1025.4,0.403595
4432,1025.4,0.38472
4482,1025.4,0.364437
4533,1025.4,0.339086
4584,1025.4,0.3202
4634,1025.4,0.310932
4685,1025.4,0.290267
4736,1025.4,0.277584
4786,1025.4,0.261489
4837,1025.4,0.252315
4888,1025.4,0.23773
4938,1025.4,0.227237
4989,1025.4,0.215273
5039,1025.4,0.199835
5090,1025.4,0.190218
5141,1025.4,0.180773
5191,1025.4,0.168664
5242,1025.4,0.161375
5293,1025.4,0.150107
5343,1025.4,0.142672
5394,1025.4,0.133318
5444,1025.4,0.130487
5495,1025.4,0.122035
5550,1025.4,0.115712
5601,1025.4,0.11189
5652,1025.4,0.110473
5702,1025.4,0.10485
5753,1025.4,0.100509
5804,1025.4,0.0918073
